Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,376.25,377.0625,376.25,377.0625,328.3915100097656,53120
2000-01-04,397.5,407.23748779296875,377.5,407.23748779296875,354.6714782714844,228568
2000-01-05,387.25,412.5,374.75,392.01251220703125,341.4117736816406,478788
2000-01-06,399.75,423.375,392.75,415.38751220703125,361.76953125,487864
2000-01-07,421.25,421.25,382.1625061035156,382.2749938964844,332.9311828613281,318564
2000-01-10,390.0,390.0,351.875,375.9750061035156,327.44439697265625,250448
2000-01-11,378.0,382.25,346.0,361.6499938964844,314.96844482421875,356736
2000-01-12,365.0,385.0,365.0,372.7250061035156,324.6138916015625,126444
2000-01-13,371.25,386.25,365.25,369.36248779296875,321.6853942871094,159012
2000-01-14,367.51251220703125,377.5,353.0,368.375,320.8253479003906,185088
2000-01-17,378.75,392.5,373.75,377.1875,328.5003662109375,271000
2000-01-18,368.75,368.75,357.76251220703125,362.5874938964844,315.7848815917969,176032
2000-01-19,372.5,391.6000061035156,366.25,391.6000061035156,341.0524597167969,309720
2000-01-20,400.0,412.4375,378.76251220703125,384.26251220703125,334.6621398925781,901276
2000-01-21,395.0,395.0,382.5,387.875,337.80828857421875,231644
2000-01-24,395.0,397.5,377.5249938964844,380.25,331.16754150390625,218608
2000-01-25,370.0,379.75,361.25,363.4624938964844,316.5469970703125,309756
2000-01-26,363.4624938964844,363.4624938964844,363.4624938964844,363.4624938964844,316.5469970703125,0
2000-01-27,371.25,387.25,365.0,367.5874938964844,320.1395568847656,457908
2000-01-28,371.0,373.0,352.5,357.2250061035156,311.1146240234375,315604
2000-01-31,360.0,362.5,337.5,341.70001220703125,297.5935974121094,157164
2000-02-01,337.5,354.75,333.25,350.0625,304.8766784667969,352300
2000-02-02,364.75,378.07501220703125,362.5,374.0,325.724365234375,416012
2000-02-03,377.5,383.70001220703125,370.0,372.5874938964844,324.4941101074219,142984
2000-02-04,377.5,387.5,366.51251220703125,370.2749938964844,322.4801330566406,116572
2000-02-07,361.25,365.5,340.6625061035156,341.0249938964844,297.00567626953125,300372
2000-02-08,330.0,350.0,330.0,346.98748779296875,302.198486328125,277072
2000-02-09,370.25,370.25,350.0,353.3125,307.7071228027344,149180
2000-02-10,350.0,357.5,349.75,354.54998779296875,308.7848815917969,55176
2000-02-11,357.875,357.875,345.25,353.125,307.5438232421875,97560
2000-02-14,346.5,352.4750061035156,337.5,340.5375061035156,296.5811462402344,88524
2000-02-15,337.5,347.5,331.25,337.7124938964844,294.1208190917969,171204
2000-02-16,338.75,349.75,338.75,344.79998779296875,300.2934265136719,64864
2000-02-17,350.5,372.38751220703125,350.5,372.38751220703125,324.3199768066406,35312
2000-02-18,402.1875,402.1875,402.1875,402.1875,350.2734069824219,207616
2000-02-21,425.0,430.25,385.26251220703125,393.3125,342.5439758300781,355428
2000-02-22,385.0,394.75,365.25,368.25,320.7164306640625,253244
2000-02-23,393.75,397.7124938964844,388.75,397.7124938964844,346.3760070800781,195908
2000-02-24,412.25,412.375,375.0249938964844,392.23748779296875,341.6076965332031,199276
2000-02-25,395.0,400.0,383.5,388.8125,338.6249084472656,176272
2000-02-28,392.5,419.92498779296875,388.25,417.375,363.5004577636719,474628
2000-02-29,425.0,450.75,383.98748779296875,387.51251220703125,337.49267578125,440448
2000-03-01,395.0,395.0,356.51251220703125,381.75,332.4739685058594,1025964
2000-03-02,387.25,387.5,351.2124938964844,351.45001220703125,306.08502197265625,368008
2000-03-03,337.5,337.5,323.3374938964844,323.3374938964844,281.6011962890625,348684
2000-03-06,325.0,340.0,319.125,328.3999938964844,286.0102844238281,321656
2000-03-07,325.01251220703125,354.67498779296875,320.5,354.26251220703125,308.5345458984375,412268
2000-03-08,362.2124938964844,362.2124938964844,326.0,328.75,286.315185546875,201420
2000-03-09,327.5,332.25,302.45001220703125,302.45001220703125,263.4099426269531,212656
2000-03-10,312.5,326.6499938964844,300.5249938964844,326.6000061035156,284.4426574707031,232236
2000-03-13,337.5,352.73748779296875,337.5,352.73748779296875,307.2064208984375,60820
2000-03-14,370.0,380.9624938964844,361.25,380.9624938964844,331.7880859375,305720
2000-03-15,404.5,411.45001220703125,383.75,392.5874938964844,341.9125671386719,592640
2000-03-16,386.25,386.25,361.1875,361.4375,314.78326416015625,233616
2000-03-17,361.4375,361.4375,361.4375,361.4375,314.78326416015625,0
2000-03-20,361.4375,361.4375,361.4375,361.4375,314.78326416015625,0
2000-03-21,370.0,390.36248779296875,367.25,390.25,339.8767395019531,305144
2000-03-22,400.0,421.4750061035156,400.0,421.4750061035156,367.0712585449219,251068
2000-03-23,449.4750061035156,449.4750061035156,387.76251220703125,402.0375061035156,350.1427001953125,721572
2000-03-24,390.29998779296875,424.25,387.25,412.88751220703125,359.59228515625,278620
2000-03-27,420.0,437.25,401.25,430.48748779296875,374.92034912109375,261900
2000-03-28,425.0,425.0,396.04998779296875,396.04998779296875,344.9281311035156,148160
2000-03-29,395.0,395.0,364.375,364.375,317.3416748046875,255328
2000-03-30,351.25,385.0,341.25,378.26251220703125,329.4366149902344,520092
2000-03-31,353.75,408.5249938964844,353.75,408.0874938964844,355.4117736816406,662508
2000-04-03,408.75,429.25,380.0,387.3374938964844,337.3401184082031,728308
2000-04-04,378.75,387.5,356.3500061035156,356.3500061035156,310.3525390625,386168
2000-04-05,356.5,379.5,352.5,361.01251220703125,314.41326904296875,325636
2000-04-06,369.75,374.75,332.5249938964844,355.625,309.72113037109375,304612
2000-04-07,367.0,384.07501220703125,361.25,383.8125,334.27020263671875,534584
2000-04-10,391.25,413.2250061035156,391.25,407.0874938964844,354.54095458984375,781824
2000-04-11,396.25,404.9750061035156,387.5,401.5375061035156,349.70733642578125,245156
2000-04-12,401.25,401.25,387.75,391.5874938964844,341.0415954589844,151816
2000-04-13,387.75,397.45001220703125,370.2749938964844,389.2124938964844,338.9731750488281,326152
2000-04-14,389.2124938964844,389.2124938964844,389.2124938964844,389.2124938964844,338.9731750488281,0
2000-04-17,377.7749938964844,377.7749938964844,358.07501220703125,358.07501220703125,311.8549499511719,258348
2000-04-18,358.875,375.0,341.26251220703125,347.0874938964844,302.2856750488281,402888
2000-04-19,352.7749938964844,366.25,331.5,345.0,300.4675598144531,340436
2000-04-20,321.5,338.0,317.3999938964844,329.0375061035156,286.5654296875,347412
2000-04-21,329.0375061035156,329.0375061035156,329.0375061035156,329.0375061035156,286.5654296875,0
2000-04-24,326.25,355.0,313.7749938964844,343.92498779296875,299.5314025878906,439612
2000-04-25,340.0,340.0,316.4125061035156,321.6000061035156,280.08807373046875,361892
2000-04-26,340.0,347.3374938964844,331.25,346.0625,301.3930358886719,279428
2000-04-27,338.7749938964844,350.0,323.75,326.875,284.68218994140625,252516
2000-04-28,329.5,334.5,314.0,322.82501220703125,281.1548767089844,248032
2000-05-01,322.82501220703125,322.82501220703125,322.82501220703125,322.82501220703125,281.1548767089844,0
2000-05-02,330.0,330.0,284.0874938964844,284.11248779296875,247.439453125,309408
2000-05-03,280.0,306.8500061035156,261.38751220703125,301.61248779296875,262.6805725097656,441780
2000-05-04,317.5,333.0,317.5,322.29998779296875,280.6977233886719,387212
2000-05-05,328.25,337.4750061035156,320.5,334.1625061035156,291.02899169921875,336496
2000-05-08,349.5,349.5,322.5,331.1625061035156,288.4163513183594,264800
2000-05-09,331.2749938964844,348.0,319.0,345.2875061035156,300.71795654296875,243288
2000-05-10,347.4750061035156,347.4750061035156,322.5,325.98748779296875,283.9092712402344,209452
2000-05-11,322.5625,329.7250061035156,313.75,319.86248779296875,278.5747985839844,149544
2000-05-12,327.5,330.5,313.0,316.125,275.31976318359375,213144
2000-05-15,306.75,316.0,290.875,311.1499938964844,270.9869079589844,213060
2000-05-16,310.0,347.375,310.0,343.2124938964844,298.91082763671875,351956
2000-05-17,345.0,352.0,325.5,332.57501220703125,289.64642333984375,599212
2000-05-18,335.0,337.25,322.75,330.82501220703125,288.12225341796875,137732
2000-05-19,330.0,336.25,326.5,332.63751220703125,289.7008361816406,143848
2000-05-22,326.25,332.5,325.0,326.375,284.24676513671875,111804
2000-05-23,324.75,329.23748779296875,300.57501220703125,307.9750061035156,268.2217712402344,230116
2000-05-24,308.0,315.0,297.5,311.98748779296875,271.7163391113281,130524
2000-05-25,324.98748779296875,324.98748779296875,310.3125,311.8500061035156,271.59661865234375,95396
2000-05-26,310.0,318.75,306.25,316.5375061035156,275.67901611328125,114072
2000-05-29,323.75,334.0,316.25,330.63751220703125,287.9590759277344,193576
2000-05-30,333.25,341.25,331.25,338.875,295.1331787109375,116488
2000-05-31,349.5,363.75,343.75,348.36248779296875,303.3961181640625,297944
2000-06-01,338.88751220703125,344.20001220703125,325.0,333.6625061035156,290.5935363769531,178852
2000-06-02,336.25,342.75,327.5,332.4125061035156,289.50494384765625,144116
2000-06-05,337.25,347.25,316.25,318.625,277.4970397949219,364012
2000-06-06,325.25,329.5,310.0,319.2749938964844,278.0631103515625,197992
2000-06-07,320.0,326.25,315.75,324.54998779296875,282.6573181152344,94752
2000-06-08,325.0,332.5,320.3500061035156,323.73748779296875,281.9496154785156,71452
2000-06-09,332.25,343.75,317.5,325.86248779296875,283.80035400390625,144876
2000-06-12,328.75,328.75,318.75,319.8374938964844,278.5530090332031,46168
2000-06-13,313.75,321.25,312.5375061035156,314.51251220703125,273.91546630859375,127092
2000-06-14,321.25,321.9750061035156,315.125,316.3125,275.4830627441406,86196
2000-06-15,312.75,317.5,310.5,315.76251220703125,275.00408935546875,48404
2000-06-16,318.0,319.75,312.5249938964844,314.0625,273.5235290527344,141988
2000-06-19,307.5,318.5,300.0249938964844,314.57501220703125,273.9699401855469,182588
2000-06-20,312.5,352.32501220703125,312.5,352.13751220703125,306.683837890625,713756
2000-06-21,370.0,370.0,325.5,328.67498779296875,286.24981689453125,1103172
2000-06-22,336.75,343.75,328.0,332.45001220703125,289.5376281738281,730456
2000-06-23,325.5,332.5,317.5,320.875,279.45660400390625,321696
2000-06-26,322.5,323.5,306.625,317.8125,276.78948974609375,179248
2000-06-27,320.0,323.2250061035156,311.25,313.0874938964844,272.6743469238281,489900
2000-06-28,319.75,325.0,315.0,322.2749938964844,280.6759338378906,234644
2000-06-29,327.5,339.9624938964844,325.3125,330.4750061035156,287.8174743652344,566936
2000-06-30,325.5,334.875,323.0,326.4624938964844,284.32293701171875,271696
2000-07-03,331.0,335.61248779296875,326.76251220703125,330.25,287.6215515136719,303268
2000-07-04,331.0,356.25,331.0,352.3500061035156,306.86883544921875,816692
2000-07-05,352.25,352.25,334.0625,336.92498779296875,293.4349060058594,216120
2000-07-06,336.25,347.0,330.25,338.63751220703125,294.9263916015625,217840
2000-07-07,340.0,341.25,334.75,336.2875061035156,292.8797607421875,135732
2000-07-10,337.75,343.625,336.25,337.17498779296875,293.65264892578125,125768
2000-07-11,339.75,340.0,330.0,331.61248779296875,288.8081359863281,208200
2000-07-12,336.25,336.25,314.5,320.6625061035156,279.2715759277344,513412
2000-07-13,325.0,331.0,312.75,322.625,280.98077392578125,268740
2000-07-14,327.5,327.5,318.5,319.57501220703125,278.32452392578125,231844
2000-07-17,320.0,325.0,318.5,319.0625,277.87811279296875,185952
2000-07-18,320.0,323.0,315.25,317.9750061035156,276.930908203125,452508
2000-07-19,317.5,323.25,313.75,315.9624938964844,275.17828369140625,181896
2000-07-20,313.75,317.0,310.0,311.79998779296875,271.5530700683594,125656
2000-07-21,313.7250061035156,315.67498779296875,287.75,292.1875,254.47207641601562,800220
2000-07-24,287.5,290.0,261.5,267.9125061035156,233.33053588867188,470804
2000-07-25,256.25,287.25,250.5749969482422,269.48748779296875,234.7021942138672,557372
2000-07-26,281.25,286.25,273.75,276.125,240.48294067382812,371624
2000-07-27,275.0,280.0,254.1374969482422,275.3125,239.7753448486328,495168
2000-07-28,274.25,277.5,267.5,270.9375,235.96505737304688,191592
2000-07-31,277.2250061035156,296.75,277.2250061035156,287.76251220703125,250.61830139160156,648396
2000-08-01,281.25,293.0,281.25,289.20001220703125,251.87020874023438,296296
2000-08-02,281.25,299.75,281.25,290.2250061035156,252.76304626464844,152376
