Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,122.0703125,122.0718765258789,122.0703125,122.0718765258789,81.79708862304688,657536
2000-01-04,131.25,131.837890625,126.9765625,131.6867218017578,88.23973083496094,7191808
2000-01-05,122.6640625,126.953125,121.1519546508789,121.1519546508789,81.18067932128906,21069440
2000-01-06,119.19258117675781,119.53125,111.45976257324219,111.45976257324219,74.68618774414062,10495616
2000-01-07,102.54296875,102.54296875,102.54296875,102.54296875,68.71128845214844,971392
2000-01-10,102.54296875,110.74609375,94.33984375,107.4789047241211,72.0186996459961,30230400
2000-01-11,103.125,107.8125,98.880859375,98.880859375,66.2574234008789,15658368
2000-01-12,93.359375,104.2890625,91.921875,102.1683578491211,68.46026611328125,25993472
2000-01-13,102.34375,102.7265625,93.99491882324219,94.45780944824219,63.29363250732422,20038400
2000-01-14,95.6953125,96.0703125,87.5234375,95.12812805175781,63.74281311035156,16040064
2000-01-17,95.3125,100.6640625,91.5625,92.74140930175781,62.14352798461914,18092928
2000-01-18,91.7164077758789,95.0703125,88.4765625,93.24726867675781,62.48249435424805,20290944
2000-01-19,98.015625,100.70703125,97.03125,100.70195007324219,67.47766876220703,19994752
2000-01-20,103.125,105.8671875,98.5234375,99.5863265991211,66.73011016845703,19778560
2000-01-21,100.78125,106.171875,97.6796875,104.8453140258789,70.2540283203125,20786048
2000-01-24,106.25,113.1953125,106.25,108.4281234741211,72.65476989746094,25256320
2000-01-25,107.8125,111.328125,104.6878890991211,110.22969055175781,73.86196899414062,20469632
2000-01-26,110.22969055175781,110.22969055175781,110.22969055175781,110.22969055175781,73.86196899414062,0
2000-01-27,118.28125,118.75,113.953125,115.48046875,77.38036346435547,12953792
2000-01-28,116.03125,120.296875,116.03125,118.93046569824219,79.69210815429688,17281536
2000-01-31,117.7421875,117.875,111.359375,112.83906555175781,75.61043548583984,7598272
2000-02-01,113.28125,116.40625,111.71875,115.8968734741211,77.65937805175781,7055424
2000-02-02,118.59375,120.3125,114.8359375,115.09062194824219,77.11914825439453,9491520
2000-02-03,115.875,117.34375,115.15625,116.26249694824219,77.90437316894531,6032064
2000-02-04,116.796875,124.21875,116.796875,123.38984680175781,82.68021392822266,20176704
2000-02-07,123.421875,133.26171875,123.421875,132.7531280517578,88.95428466796875,16988608
2000-02-08,132.734375,142.96875,132.734375,139.0343780517578,93.16320037841797,14902784
2000-02-09,146.859375,146.859375,134.375,136.08984375,91.19020080566406,10595520
2000-02-10,137.484375,144.921875,137.484375,143.890625,96.417236328125,18777728
2000-02-11,144.828125,155.40234375,144.828125,155.40234375,104.13091278076172,2100224
2000-02-14,167.8351593017578,167.8351593017578,167.8351593017578,167.8351593017578,112.46185302734375,1518912
2000-02-15,167.8351593017578,167.8351593017578,154.40859985351562,155.65234375,104.29844665527344,21339968
2000-02-16,157.03125,160.9375,150.546875,156.84140014648438,105.09517669677734,12720448
2000-02-17,156.25,168.75,156.25,160.9109344482422,107.82208251953125,12125248
2000-02-18,162.796875,164.0625,152.734375,154.13436889648438,103.28130340576172,10628288
2000-02-21,153.90625,164.0625,151.578125,160.23046875,107.36610412597656,17751552
2000-02-22,161.546875,161.546875,152.34375,153.59530639648438,102.92010498046875,12066560
2000-02-23,164.0625,164.0625,141.3078155517578,143.9835968017578,96.4795150756836,11944576
2000-02-24,146.71875,150.765625,140.4375,145.265625,97.33861541748047,8260480
2000-02-25,146.875,148.27890014648438,138.28125,140.4250030517578,94.09502410888672,4929856
2000-02-28,139.0625,139.0625,129.19140625,132.9640655517578,89.09564208984375,7616384
2000-02-29,134.375,143.6015625,130.46875,137.17813110351562,91.9194107055664,16031808
2000-03-01,142.171875,148.15234375,140.625,148.15234375,99.27288055419922,6285824
2000-03-02,158.35546875,160.0046844482422,155.18905639648438,160.0046844482422,107.21487426757812,1607040
2000-03-03,172.8054656982422,172.8054656982422,172.8054656982422,172.8054656982422,115.79228973388672,1708224
2000-03-06,186.55703735351562,186.63046264648438,165.0,186.63046264648438,125.0560531616211,1385792
2000-03-07,200.0,201.56094360351562,200.0,201.56094360351562,135.06057739257812,3477312
2000-03-08,210.15625,217.68594360351562,187.265625,192.4226531982422,128.937255859375,22432768
2000-03-09,198.28125,203.125,181.71875,185.2898406982422,124.15776824951172,8334720
2000-03-10,189.046875,199.140625,178.5398406982422,182.2624969482422,122.12921905517578,10259648
2000-03-13,182.8125,190.609375,167.68203735351562,167.68203735351562,112.3592529296875,7513664
2000-03-14,159.53125,159.53125,154.26797485351562,154.26797485351562,103.37081909179688,8390592
2000-03-15,142.671875,160.15625,141.9265594482422,155.7335968017578,104.35287475585938,16262144
2000-03-16,150.0,150.0,143.27499389648438,143.27499389648438,96.00474548339844,5725568
2000-03-17,143.27499389648438,143.27499389648438,143.27499389648438,143.27499389648438,96.00474548339844,0
2000-03-20,143.27499389648438,143.27499389648438,143.27499389648438,143.27499389648438,96.00474548339844,0
2000-03-21,143.671875,154.7375030517578,132.984375,154.7375030517578,103.68541717529297,14633344
2000-03-22,151.5625,167.1171875,148.4375,167.0984344482422,111.96815490722656,9580544
2000-03-23,171.25,180.3125,158.59375,160.3757781982422,107.46351623535156,14267456
2000-03-24,157.96875,173.125,157.96875,169.1164093017578,113.32035827636719,12254144
2000-03-27,164.0625,171.859375,160.9375,161.98983764648438,108.54502868652344,8076992
2000-03-28,157.828125,159.375,150.95547485351562,155.43124389648438,104.15032958984375,8920448
2000-03-29,159.375,166.875,158.609375,159.20156860351562,106.67671203613281,6539904
2000-03-30,154.6875,154.6875,146.5625,152.2765655517578,102.03640747070312,7659648
2000-03-31,150.0,150.0,140.0945281982422,140.15859985351562,93.91651153564453,8080640
2000-04-03,132.828125,140.625,128.9460906982422,128.9460906982422,86.40331268310547,3743552
2000-04-04,118.6304702758789,118.6304702758789,118.6304702758789,118.6304702758789,79.49108123779297,400192
2000-04-05,110.171875,128.109375,110.171875,121.8382797241211,81.64054870605469,28349120
2000-04-06,122.6875,131.5859375,114.078125,131.4890594482422,88.1072769165039,30059968
2000-04-07,142.0085906982422,142.0085906982422,142.0085906982422,142.0085906982422,95.15614318847656,222400
2000-04-10,153.36953735351562,153.36953735351562,153.36953735351562,153.36953735351562,102.7688217163086,210624
2000-04-11,153.36953735351562,165.63906860351562,141.421875,165.6125030517578,110.97250366210938,27174080
2000-04-12,162.34375,165.203125,156.09375,157.453125,105.50509643554688,16391936
2000-04-13,154.6882781982422,154.6882781982422,144.85702514648438,144.85702514648438,97.0648193359375,3314176
2000-04-14,144.85702514648438,144.85702514648438,144.85702514648438,144.85702514648438,97.0648193359375,0
2000-04-17,133.2687530517578,133.2687530517578,133.2687530517578,133.2687530517578,89.2998046875,220096
2000-04-18,133.2687530517578,137.484375,122.6078109741211,122.6078109741211,82.15618896484375,14944384
2000-04-19,132.40625,132.40625,112.7992172241211,113.28202819824219,75.9072494506836,25509632
2000-04-20,106.28125,122.15625,104.234375,118.80546569824219,79.60836029052734,36772800
2000-04-21,118.80546569824219,118.80546569824219,118.80546569824219,118.80546569824219,79.60836029052734,0
2000-04-24,121.84375,123.421875,112.65625,115.1781234741211,77.17774200439453,17368064
2000-04-25,112.75,115.53125,105.96406555175781,112.0679702758789,75.09373474121094,16440064
2000-04-26,120.9820327758789,120.9828109741211,119.546875,120.9828109741211,81.06731414794922,4330048
2000-04-27,124.84375,127.71875,120.9828109741211,124.81640625,83.6361312866211,24835072
2000-04-28,126.5625,132.625,124.296875,126.9007797241211,85.06472778320312,19109696
2000-05-01,126.9007797241211,126.9007797241211,126.9007797241211,126.9007797241211,85.06472778320312,0
2000-05-02,128.90625,132.34375,121.015625,123.17655944824219,82.56832122802734,25582336
2000-05-03,114.84375,123.421875,108.39530944824219,119.5140609741211,80.1132583618164,32888000
2000-05-04,120.15625,128.59375,117.96875,127.80546569824219,85.67118072509766,25117504
