Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,2.7750000953674316,2.908750057220459,2.700000047683716,2.908750057220459,0.7919654250144958,814840
2000-01-04,2.84375,2.9000000953674316,2.700000047683716,2.867500066757202,0.7807336449623108,894640
2000-01-05,2.6887500286102295,2.896250009536743,2.6887500286102295,2.8499999046325684,0.7759689688682556,732200
2000-01-06,2.799999952316284,3.077500104904175,2.799999952316284,2.9825000762939453,0.8120447993278503,1032000
2000-01-07,2.9962499141693115,3.0,2.851249933242798,2.9124999046325684,0.7929860353469849,694440
2000-01-10,3.012500047683716,3.021250009536743,2.9000000953674316,2.9749999046325684,0.8100028038024902,828280
2000-01-11,2.950000047683716,2.9549999237060547,2.833750009536743,2.8637499809265137,0.7797128558158875,825920
2000-01-12,2.887500047683716,2.934999942779541,2.8662500381469727,2.8862500190734863,0.7858389019966125,199800
2000-01-13,2.8062500953674316,2.8975000381469727,2.802500009536743,2.877500057220459,0.7834564447402954,636440
2000-01-14,2.838749885559082,2.8499999046325684,2.783750057220459,2.8475000858306885,0.7752886414527893,148880
2000-01-17,2.851249933242798,2.9375,2.851249933242798,2.8887500762939453,0.7865196466445923,314200
2000-01-18,2.788749933242798,2.8812499046325684,2.788749933242798,2.851249933242798,0.7763094902038574,483800
2000-01-19,2.9749999046325684,2.9749999046325684,2.875,2.934999942779541,0.7991119623184204,155000
2000-01-20,2.8499999046325684,2.924999952316284,2.8499999046325684,2.9100000858306885,0.7923054099082947,226240
2000-01-21,2.8862500190734863,2.90625,2.8125,2.8550000190734863,0.7773305177688599,251800
2000-01-24,2.752500057220459,2.8737499713897705,2.752500057220459,2.799999952316284,0.762355625629425,165560
2000-01-25,2.752500057220459,2.7612500190734863,2.6787500381469727,2.6887500286102295,0.7320656180381775,315960
2000-01-26,2.6887500286102295,2.6887500286102295,2.6887500286102295,2.6887500286102295,0.7320656180381775,0
2000-01-27,2.5,2.7750000953674316,2.5,2.7049999237060547,0.7364900708198547,136160
2000-01-28,2.75,2.75,2.625,2.643749952316284,0.7198137044906616,497680
2000-01-31,2.6500000953674316,2.6500000953674316,2.432499885559082,2.432499885559082,0.6622965335845947,419680
2000-02-01,2.2750000953674316,2.481250047683716,2.2750000953674316,2.4462499618530273,0.666040301322937,365080
2000-02-02,2.497499942779541,2.572499990463257,2.4262499809265137,2.5062499046325684,0.6823764443397522,290840
2000-02-03,2.622499942779541,2.625,2.5,2.523750066757202,0.6871411800384521,232760
2000-02-04,2.487499952316284,2.546250104904175,2.4312500953674316,2.432499885559082,0.6622965335845947,311640
2000-02-07,2.3762500286102295,2.416249990463257,2.353749990463257,2.375,0.6466411352157593,283400
2000-02-08,2.362499952316284,2.375,2.2774999141693115,2.3125,0.6296243071556091,406080
2000-02-09,2.327500104904175,2.398750066757202,2.276249885559082,2.276249885559082,0.6197543144226074,243760
2000-02-10,2.2274999618530273,2.2750000953674316,2.206249952316284,2.244999885559082,0.61124587059021,334520
2000-02-11,2.25,2.25,2.1762499809265137,2.197499990463257,0.5983129143714905,201880
2000-02-14,2.2249999046325684,2.2249999046325684,2.0687499046325684,2.0950000286102295,0.5704053044319153,269880
2000-02-15,2.057499885559082,2.1500000953674316,2.033750057220459,2.103749990463257,0.5727877616882324,389440
2000-02-16,2.1500000953674316,2.2249999046325684,2.1337499618530273,2.168750047683716,0.5904852151870728,428000
2000-02-17,2.200000047683716,2.200000047683716,2.049999952316284,2.0999999046325684,0.5717669129371643,415800
2000-02-18,2.0625,2.0875000953674316,1.975000023841858,2.002500057220459,0.5452204346656799,450520
2000-02-21,2.0,2.0250000953674316,1.9287500381469727,1.9537500143051147,0.5319473743438721,285320
2000-02-22,1.9249999523162842,1.9700000286102295,1.806249976158142,1.8300000429153442,0.4982539713382721,707280
2000-02-23,1.9462499618530273,1.9462499618530273,1.850000023841858,1.8650000095367432,0.5077834129333496,446960
2000-02-24,1.8025000095367432,1.9487500190734863,1.8025000095367432,1.8637499809265137,0.5074429512023926,263400
2000-02-25,1.850000023841858,1.8674999475479126,1.725000023841858,1.747499942779541,0.47579139471054077,428800
2000-02-28,1.681249976158142,1.8250000476837158,1.6762499809265137,1.8112499713897705,0.49314895272254944,161960
2000-02-29,1.8562500476837158,1.872499942779541,1.7062499523162842,1.7587499618530273,0.4788546860218048,567000
2000-03-01,1.8200000524520874,1.8424999713897705,1.7999999523162842,1.8274999856948853,0.49757328629493713,286200
2000-03-02,1.756250023841858,1.756250023841858,1.690000057220459,1.7000000476837158,0.46285873651504517,420800
2000-03-03,1.652500033378601,1.6974999904632568,1.6037499904632568,1.6150000095367432,0.43971580266952515,406480
2000-03-06,1.722499966621399,1.725000023841858,1.6124999523162842,1.627500057220459,0.4431191682815552,568040
2000-03-07,1.649999976158142,1.649999976158142,1.5012500286102295,1.5425000190734863,0.41997626423835754,400840
2000-03-08,1.600000023841858,1.600000023841858,1.5,1.53125,0.41691330075263977,480400
2000-03-09,1.587499976158142,1.587499976158142,1.5,1.5575000047683716,0.42406031489372253,276400
2000-03-10,1.565000057220459,1.565000057220459,1.4574999809265137,1.5049999952316284,0.4097662568092346,4829800
2000-03-13,1.4249999523162842,1.502500057220459,1.4249999523162842,1.4600000381469727,0.3975139856338501,322000
2000-03-14,1.5750000476837158,1.5774999856948853,1.466249942779541,1.5700000524520874,0.42746374011039734,479800
2000-03-15,1.6124999523162842,1.6962499618530273,1.6124999523162842,1.6962499618530273,0.4618377983570099,131880
2000-03-16,1.75,1.8250000476837158,1.6299999952316284,1.7050000429153442,0.4642203152179718,606360
2000-03-17,1.7050000429153442,1.7050000429153442,1.7050000429153442,1.7050000429153442,0.4642203152179718,0
2000-03-20,1.7050000429153442,1.7050000429153442,1.7050000429153442,1.7050000429153442,0.4642203152179718,0
2000-03-21,1.7000000476837158,1.75,1.6150000095367432,1.662500023841858,0.45264872908592224,234840
2000-03-22,1.6712499856948853,1.6712499856948853,1.5887500047683716,1.5987499952316284,0.4352915287017822,265920
2000-03-23,1.587499976158142,1.587499976158142,1.5125000476837158,1.5237499475479126,0.4148711860179901,203880
2000-03-24,1.5225000381469727,1.5499999523162842,1.402500033378601,1.53125,0.41691330075263977,683360
2000-03-27,1.5362499952316284,1.597499966621399,1.5075000524520874,1.5737500190734863,0.4284847378730774,255240
2000-03-28,1.5462499856948853,1.5462499856948853,1.4874999523162842,1.5262500047683716,0.4155518710613251,520240
2000-03-29,1.600000023841858,1.6100000143051147,1.5199999809265137,1.528749942779541,0.416232705116272,209280
2000-03-30,1.565000057220459,1.6362500190734863,1.5499999523162842,1.6074999570846558,0.4376738667488098,268760
2000-03-31,1.622499942779541,1.649999976158142,1.5637500286102295,1.6124999523162842,0.4390351474285126,404400
2000-04-03,1.7374999523162842,1.7374999523162842,1.6437499523162842,1.6687500476837158,0.4543505609035492,338400
2000-04-04,1.5750000476837158,1.625,1.5362499952316284,1.5362499952316284,0.4182746112346649,606000
2000-04-05,1.4249999523162842,1.6237499713897705,1.4249999523162842,1.5850000381469727,0.4315478503704071,321960
2000-04-06,1.600000023841858,1.6087499856948853,1.475000023841858,1.5612499713897705,0.4250813126564026,479400
2000-04-07,1.587499976158142,1.587499976158142,1.5125000476837158,1.5237499475479126,0.4148711860179901,837680
2000-04-10,1.600000023841858,1.6462500095367432,1.5737500190734863,1.631250023841858,0.4441402852535248,1464720
2000-04-11,1.7000000476837158,1.7000000476837158,1.5712499618530273,1.5812499523162842,0.43052664399147034,1102840
